team,win,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,FT%
SAC,1,0.6547619047619048,0.553299492385787,0.5746527777777778,0.39285714285714285,0.5128205128205128,0.5384615384615384,0.30000000000000004,0.23529411764705882,0.762
GSW,0,0.47619047619047616,0.40101522842639614,0.4982638888888889,0.5714285714285714,0.28205128205128205,0.28205128205128205,0.4,0.11764705882352941,0.895
LAC,1,0.5714285714285715,0.5812182741116754,0.5850694444444445,0.3571428571428571,0.3589743589743589,0.41025641025641024,0.30000000000000004,0.5294117647058824,0.867
CHA,0,0.40476190476190477,0.4289340101522845,0.3836805555555555,0.2857142857142857,0.3846153846153846,0.17948717948717946,0.35000000000000003,0.23529411764705882,0.762
NOP,1,0.4642857142857143,0.5025380710659899,0.4583333333333333,0.39285714285714285,0.5641025641025641,0.33333333333333337,0.2,0.29411764705882354,0.8440000000000001
DET,0,0.22619047619047616,0.39340101522842663,0.21006944444444442,0.25,0.4871794871794871,0.20512820512820512,0.15000000000000002,0.4117647058823529,0.783
PHI,1,0.6071428571428571,0.35786802030456855,0.5364583333333334,0.5714285714285714,0.5641025641025641,0.33333333333333337,0.8500000000000001,0.47058823529411764,0.903
IND,0,0.5952380952380952,0.436548223350254,0.5312500000000001,0.46428571428571425,0.3076923076923077,0.6153846153846153,0.35000000000000003,0.47058823529411764,0.75
WAS,1,0.761904761904762,0.7309644670050763,0.7152777777777779,0.2857142857142857,0.5897435897435898,0.641025641025641,0.35000000000000003,0.47058823529411764,0.7690000000000001
BOS,1,0.6547619047619048,0.6218274111675131,0.625,0.3214285714285714,0.23076923076923073,0.5128205128205128,0.7000000000000001,0.4117647058823529,0.7000000000000001
ORL,0,0.45238095238095244,0.5228426395939088,0.5746527777777778,0.46428571428571425,0.41025641025641024,0.3589743589743589,0.25,0.11764705882352941,0.7220000000000001
ATL,0,0.619047619047619,0.6040609137055839,0.5572916666666667,0.5714285714285714,0.5897435897435898,0.5897435897435898,0.2,0.23529411764705882,0.833
TOR,0,0.3690476190476192,0.6142131979695433,0.44097222222222215,0.10714285714285714,0.33333333333333337,0.4871794871794871,0.4,0.3529411764705882,0.56
LAL,0,0.5000000000000001,0.5228426395939088,0.4114583333333333,0.3214285714285714,0.46153846153846156,0.5384615384615384,0.25,0.29411764705882354,0.643
SAS,1,0.6666666666666666,0.553299492385787,0.625,0.3214285714285714,0.5128205128205128,0.6153846153846153,0.25,0.29411764705882354,0.895
HOU,0,0.3571428571428571,0.2208121827411168,0.5381944444444445,0.5357142857142857,0.5128205128205128,0.17948717948717946,0.5,0.5882352941176471,0.875
MEM,0,0.27380952380952384,0.3172588832487311,0.3576388888888889,0.46428571428571425,0.4871794871794871,0.20512820512820512,0.2,0.47058823529411764,0.733
NYK,1,0.7857142857142857,0.8147208121827412,0.8975694444444445,0.3214285714285714,0.33333333333333337,0.4358974358974359,0.45,0.29411764705882354,0.8570000000000001
PHX,0,0.5833333333333334,0.6218274111675131,0.5625,0.3571428571428571,0.17948717948717952,0.4871794871794871,0.2,0.1764705882352941,0.81
DET,0,0.488095238095238,0.4340101522842641,0.2517361111111111,0.3571428571428571,0.2564102564102564,0.3589743589743589,0.5,0.23529411764705882,0.846
MIL,1,0.869047619047619,0.7385786802030458,0.6649305555555557,0.2857142857142857,0.6410256410256411,0.33333333333333337,0.25,0.47058823529411764,0.8440000000000001
CHA,0,0.1071428571428572,0.2182741116751269,0.22743055555555552,0.2857142857142857,0.3076923076923077,0.10256410256410253,0.15000000000000002,0.23529411764705882,0.818
PHI,1,0.738095238095238,0.8248730964467008,0.6649305555555557,0.17857142857142855,0.6153846153846153,0.4871794871794871,0.5,0.3529411764705882,0.882
ATL,0,0.5476190476190476,0.5203045685279191,0.6041666666666667,0.21428571428571427,0.3076923076923077,0.2564102564102564,0.25,0.23529411764705882,0.88
CLE,0,0.6428571428571429,0.5279187817258886,0.5416666666666667,0.6428571428571428,0.3846153846153846,0.5384615384615384,0.4,0.1764705882352941,0.867
CHI,0,0.511904761904762,0.5177664974619292,0.6111111111111112,0.39285714285714285,0.33333333333333337,0.3589743589743589,0.4,0.23529411764705882,0.897
MIA,0,0.5357142857142857,0.6116751269035534,0.5243055555555557,0.2857142857142857,0.17948717948717952,0.3846153846153846,0.35000000000000003,0.11764705882352941,0.76
IND,0,0.4285714285714285,0.5659898477157361,0.37673611111111116,0.46428571428571425,0.28205128205128205,0.3589743589743589,0.5,0.3529411764705882,0.813
MIN,1,0.6428571428571429,0.7131979695431474,0.9218750000000001,0.2857142857142857,0.3076923076923077,0.5641025641025641,0.5,0.23529411764705882,0.813
BKN,0,0.5595238095238094,0.5253807106598987,0.5659722222222223,0.5,0.3076923076923077,0.5128205128205128,0.30000000000000004,0.47058823529411764,0.867
GSW,1,0.6071428571428571,0.5253807106598987,0.8020833333333335,0.46428571428571425,0.33333333333333337,0.46153846153846156,0.35000000000000003,0.29411764705882354,0.9500000000000001
DEN,0,0.5238095238095238,0.4441624365482235,0.5312500000000001,0.5714285714285714,0.3589743589743589,0.4871794871794871,0.25,0.0,0.875
OKC,0,0.5357142857142857,0.5964467005076144,0.4583333333333333,0.3214285714285714,0.3846153846153846,0.28205128205128205,0.2,0.5294117647058824,0.833
DAL,1,0.6904761904761906,0.553299492385787,0.4704861111111111,0.39285714285714285,0.5128205128205128,0.41025641025641024,0.35000000000000003,0.11764705882352941,0.905
POR,0,0.5595238095238094,0.5659898477157361,0.26041666666666663,0.3571428571428571,0.46153846153846156,0.15384615384615385,0.4,0.11764705882352941,0.8640000000000001
SAC,0,0.619047619047619,0.67005076142132,0.7291666666666667,0.2857142857142857,0.5384615384615384,0.641025641025641,0.30000000000000004,0.11764705882352941,0.733
UTA,0,0.3690476190476192,0.4187817258883251,0.4427083333333333,0.3214285714285714,0.3076923076923077,0.4358974358974359,0.4,0.1764705882352941,0.762
LAC,1,0.8452380952380952,0.7385786802030458,0.7222222222222223,0.2857142857142857,0.46153846153846156,0.641025641025641,0.4,0.3529411764705882,0.8240000000000001
NYK,0,0.5833333333333334,0.484771573604061,0.42534722222222215,0.42857142857142855,0.28205128205128205,0.23076923076923073,0.35000000000000003,0.23529411764705882,0.885
BOS,0,0.488095238095238,0.5000000000000002,0.6996527777777779,0.3571428571428571,0.7435897435897435,0.17948717948717946,0.2,0.5882352941176471,0.875
ORL,0,0.2857142857142857,0.2664974619289342,0.4114583333333333,0.3571428571428571,0.4358974358974359,0.17948717948717946,0.35000000000000003,0.23529411764705882,0.75
NOP,1,0.869047619047619,0.7208121827411169,0.7899305555555556,0.39285714285714285,0.6153846153846153,0.6923076923076923,0.55,0.1764705882352941,0.636
SAS,0,0.4404761904761906,0.3781725888324874,0.5000000000000001,0.3214285714285714,0.3589743589743589,0.46153846153846156,0.30000000000000004,0.3529411764705882,0.7140000000000001
HOU,0,0.5476190476190476,0.6395939086294418,0.5868055555555557,0.21428571428571427,0.23076923076923073,0.3846153846153846,0.4,0.23529411764705882,0.8570000000000001
MIL,1,0.6547619047619048,0.5659898477157361,0.5069444444444445,0.5714285714285714,0.3589743589743589,0.3589743589743589,0.2,0.058823529411764705,0.7809999999999999
PHX,1,0.4642857142857143,0.45431472081218294,0.2725694444444445,0.46428571428571425,0.6410256410256411,0.46153846153846156,0.4,0.3529411764705882,0.767
WAS,0,0.41666666666666663,0.34010152284263984,0.4079861111111111,0.3571428571428571,0.46153846153846156,0.33333333333333337,0.4,0.3529411764705882,0.8
GSW,1,0.5357142857142857,0.6395939086294418,0.4739583333333334,0.39285714285714285,0.41025641025641024,0.5128205128205128,0.5,0.23529411764705882,0.684
POR,0,0.488095238095238,0.4923857868020307,0.5243055555555557,0.3214285714285714,0.3076923076923077,0.3076923076923077,0.5,0.23529411764705882,0.913
CLE,1,0.738095238095238,0.5279187817258886,0.5677083333333334,0.5,0.20512820512820518,0.46153846153846156,0.35000000000000003,0.47058823529411764,0.647
HOU,0,0.6785714285714285,0.46700507614213227,0.5121527777777778,0.5357142857142857,0.41025641025641024,0.5897435897435898,0.45,0.29411764705882354,0.8890000000000001
IND,0,0.6428571428571429,0.6065989847715738,0.5121527777777778,0.39285714285714285,0.17948717948717952,0.6923076923076923,0.30000000000000004,0.4117647058823529,0.81
LAC,1,0.9285714285714285,0.7461928934010156,0.748263888888889,0.5,0.41025641025641024,0.3846153846153846,0.2,0.5294117647058824,0.87
CHI,0,0.41666666666666663,0.4949238578680206,0.5989583333333334,0.39285714285714285,0.46153846153846156,0.33333333333333337,0.35000000000000003,0.5294117647058824,0.8
PHI,0,0.3690476190476192,0.39340101522842663,0.4774305555555555,0.3214285714285714,0.4871794871794871,0.3076923076923077,0.4,0.47058823529411764,0.895
ATL,1,0.6785714285714285,0.67005076142132,0.6510416666666667,0.39285714285714285,0.33333333333333337,0.3589743589743589,0.30000000000000004,0.5882352941176471,0.8150000000000001
DET,0,0.6071428571428571,0.5939086294416245,0.5902777777777778,0.42857142857142855,0.20512820512820518,0.3076923076923077,0.35000000000000003,0.1764705882352941,0.7040000000000001
MIA,0,0.41666666666666663,0.4923857868020307,0.5173611111111113,0.3214285714285714,0.3846153846153846,0.41025641025641024,0.5,0.23529411764705882,0.833
MIN,1,0.4642857142857143,0.5507614213197971,0.5381944444444445,0.42857142857142855,0.4358974358974359,0.41025641025641024,0.5,0.5294117647058824,0.895
CHA,0,0.30952380952380965,0.40862944162436543,0.3142361111111111,0.3571428571428571,0.2564102564102564,0.17948717948717946,0.4,0.3529411764705882,1.0
TOR,1,0.488095238095238,0.5964467005076144,0.359375,0.5357142857142857,0.5128205128205128,0.4871794871794871,0.2,0.23529411764705882,0.818
MEM,0,0.2857142857142857,0.19289340101522845,0.4913194444444445,0.25,0.5641025641025641,0.3589743589743589,0.30000000000000004,0.1764705882352941,0.8570000000000001
OKC,0,0.511904761904762,0.45685279187817285,0.4114583333333333,0.3571428571428571,0.6923076923076922,0.5128205128205128,0.55,0.5882352941176471,0.913
DAL,0,0.3690476190476192,0.4289340101522845,0.4739583333333334,0.5357142857142857,0.3076923076923077,0.20512820512820512,0.1,0.0,0.474
DEN,1,0.6785714285714285,0.7258883248730965,0.8142361111111112,0.3214285714285714,0.5384615384615384,0.46153846153846156,0.35000000000000003,0.23529411764705882,0.818
BKN,0,0.41666666666666663,0.3959390862944163,0.592013888888889,0.39285714285714285,0.23076923076923073,0.3589743589743589,0.2,0.5294117647058824,0.7000000000000001
UTA,1,0.619047619047619,0.553299492385787,0.5954861111111113,0.42857142857142855,0.5897435897435898,0.4871794871794871,0.30000000000000004,0.47058823529411764,0.875
SAC,1,0.8333333333333334,0.6421319796954317,0.5659722222222223,0.3214285714285714,0.4358974358974359,0.6153846153846153,0.4,0.29411764705882354,0.7690000000000001
WAS,0,0.6904761904761906,0.6116751269035534,0.703125,0.17857142857142855,0.46153846153846156,0.3846153846153846,0.15000000000000002,0.3529411764705882,0.833
LAL,0,0.4285714285714285,0.3730964467005078,0.4305555555555555,0.3214285714285714,0.41025641025641024,0.46153846153846156,0.45,0.1764705882352941,0.923
NYK,1,0.488095238095238,0.5076142131979697,0.4583333333333333,0.39285714285714285,0.6410256410256411,0.2564102564102564,0.25,0.3529411764705882,0.87
MEM,0,0.5000000000000001,0.5659898477157361,0.44097222222222215,0.46428571428571425,0.33333333333333337,0.20512820512820512,0.25,0.4117647058823529,0.793
NOP,0,0.47619047619047616,0.4923857868020307,0.6440972222222223,0.39285714285714285,0.3076923076923077,0.3076923076923077,0.2,0.1764705882352941,0.917
MIL,1,0.7023809523809524,0.4949238578680206,0.5173611111111113,0.39285714285714285,0.5128205128205128,0.5897435897435898,0.55,0.4117647058823529,0.778
SAS,0,0.5476190476190476,0.5126903553299493,0.4010416666666667,0.2857142857142857,0.717948717948718,0.41025641025641024,0.2,0.23529411764705882,0.8570000000000001
BOS,0,0.630952380952381,0.3426395939086295,0.3888888888888889,0.6428571428571428,0.5384615384615384,0.4358974358974359,0.30000000000000004,0.29411764705882354,0.882
GSW,1,0.7023809523809524,0.46192893401015245,0.5746527777777778,0.6428571428571428,0.6410256410256411,0.46153846153846156,0.2,0.29411764705882354,0.8570000000000001
PHX,0,0.3690476190476192,0.4314720812182744,0.2569444444444444,0.5,0.4358974358974359,0.3076923076923077,0.5,0.3529411764705882,0.7140000000000001
POR,0,0.4285714285714285,0.4340101522842641,0.748263888888889,0.3571428571428571,0.41025641025641024,0.3076923076923077,0.4,0.23529411764705882,0.895
CLE,1,0.6071428571428571,0.4873096446700509,0.6631944444444445,0.5,0.3589743589743589,0.5897435897435898,0.4,0.1764705882352941,0.688
UTA,0,0.511904761904762,0.5989847715736041,0.6319444444444444,0.21428571428571427,0.41025641025641024,0.33333333333333337,0.25,0.3529411764705882,0.821
CHA,0,0.47619047619047616,0.5000000000000002,0.328125,0.5714285714285714,0.1282051282051282,0.3076923076923077,0.30000000000000004,0.0,0.789
IND,1,0.8452380952380952,0.852791878172589,0.6822916666666667,0.2857142857142857,0.3589743589743589,0.6666666666666666,0.30000000000000004,0.47058823529411764,0.9329999999999999
MIA,1,0.5000000000000001,0.5203045685279191,0.7777777777777779,0.3571428571428571,0.33333333333333337,0.3589743589743589,0.30000000000000004,0.11764705882352941,0.833
ORL,0,0.3928571428571429,0.46700507614213227,0.3142361111111111,0.5357142857142857,0.46153846153846156,0.46153846153846156,0.4,0.29411764705882354,0.789
MIN,0,0.47619047619047616,0.5964467005076144,0.5052083333333334,0.3214285714285714,0.3589743589743589,0.28205128205128205,0.2,0.11764705882352941,0.833
PHI,1,0.6428571428571429,0.6573604060913707,0.5121527777777778,0.25,0.33333333333333337,0.23076923076923073,0.45,0.1764705882352941,0.9059999999999999
BKN,0,0.34523809523809523,0.2258883248730965,0.43402777777777773,0.6071428571428571,0.41025641025641024,0.3589743589743589,0.30000000000000004,0.5294117647058824,0.765
NYK,1,0.5714285714285715,0.47208121827411165,0.5642361111111112,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.4,0.4117647058823529,0.8
DEN,1,0.47619047619047616,0.5659898477157361,0.5121527777777778,0.5357142857142857,0.3846153846153846,0.46153846153846156,0.45,0.5294117647058824,0.429
TOR,0,0.3690476190476192,0.5101522842639594,0.4583333333333333,0.3571428571428571,0.3846153846153846,0.3846153846153846,0.15000000000000002,0.29411764705882354,0.6920000000000001
CHI,1,0.6071428571428571,0.6802030456852795,0.7986111111111112,0.25,0.6410256410256411,0.3589743589743589,0.35000000000000003,0.3529411764705882,0.909
LAL,0,0.41666666666666663,0.4314720812182744,0.4427083333333333,0.2857142857142857,0.41025641025641024,0.41025641025641024,0.35000000000000003,0.4117647058823529,0.8
ATL,1,0.7261904761904762,0.6065989847715738,0.6180555555555556,0.42857142857142855,0.41025641025641024,0.5128205128205128,0.2,0.1764705882352941,0.821
HOU,0,0.6428571428571429,0.5507614213197971,0.6979166666666667,0.2857142857142857,0.33333333333333337,0.3589743589743589,0.2,0.3529411764705882,1.0
DAL,0,0.45238095238095244,0.3857868020304569,0.44618055555555564,0.46428571428571425,0.17948717948717952,0.3076923076923077,0.4,0.1764705882352941,0.7040000000000001
LAC,0,0.5595238095238094,0.7131979695431474,0.49652777777777773,0.25,0.5384615384615384,0.41025641025641024,0.30000000000000004,0.23529411764705882,0.92
BOS,1,0.8452380952380952,0.703045685279188,0.7899305555555556,0.5,0.5128205128205128,0.6153846153846153,0.30000000000000004,0.5882352941176471,0.833
SAC,0,0.5476190476190476,0.4974619289340103,0.7083333333333335,0.42857142857142855,0.23076923076923073,0.46153846153846156,0.2,0.47058823529411764,0.522
DET,0,0.45238095238095244,0.5659898477157361,0.3836805555555555,0.42857142857142855,0.33333333333333337,0.33333333333333337,0.30000000000000004,0.5294117647058824,0.8420000000000001
UTA,1,0.5476190476190476,0.45685279187817285,0.5173611111111113,0.5357142857142857,0.33333333333333337,0.3846153846153846,0.75,0.4117647058823529,0.917
CLE,0,0.3690476190476192,0.4923857868020307,0.5503472222222223,0.21428571428571427,0.33333333333333337,0.5897435897435898,0.2,0.1764705882352941,0.625
NOP,1,0.5952380952380952,0.685279187817259,0.625,0.25,0.4358974358974359,0.5384615384615384,0.35000000000000003,0.23529411764705882,0.875
CHI,1,0.488095238095238,0.6776649746192895,0.3142361111111111,0.17857142857142855,0.3846153846153846,0.33333333333333337,0.55,0.29411764705882354,0.818
SAS,0,0.261904761904762,0.45685279187817285,0.4583333333333333,0.3214285714285714,0.41025641025641024,0.33333333333333337,0.30000000000000004,0.4117647058823529,0.688
IND,0,0.3571428571428571,0.3680203045685282,0.48090277777777785,0.42857142857142855,0.28205128205128205,0.4358974358974359,0.6000000000000001,0.5294117647058824,0.818
MEM,1,0.511904761904762,0.5964467005076144,0.6736111111111113,0.2857142857142857,0.4358974358974359,0.41025641025641024,0.4,0.4117647058823529,0.667
MIL,1,0.5357142857142857,0.3680203045685282,0.3958333333333333,0.3571428571428571,0.6410256410256411,0.3846153846153846,0.15000000000000002,0.3529411764705882,0.886
ORL,0,0.488095238095238,0.451776649746193,0.3003472222222222,0.46428571428571425,0.41025641025641024,0.3846153846153846,0.30000000000000004,0.5294117647058824,0.696
LAC,0,0.5000000000000001,0.4974619289340103,0.5659722222222223,0.42857142857142855,0.3076923076923077,0.3076923076923077,0.45,0.29411764705882354,0.833
OKC,1,0.7261904761904762,0.7842639593908631,0.6979166666666667,0.21428571428571427,0.41025641025641024,0.6153846153846153,0.45,0.29411764705882354,0.8890000000000001
LAL,0,0.45238095238095244,0.5507614213197971,0.6041666666666667,0.25,0.3846153846153846,0.2564102564102564,0.30000000000000004,0.3529411764705882,0.792
MIN,1,0.5357142857142857,0.5228426395939088,0.5555555555555556,0.3214285714285714,0.3846153846153846,0.5384615384615384,0.65,0.4117647058823529,0.8
POR,0,0.5238095238095238,0.4467005076142132,0.6909722222222223,0.7142857142857142,0.3846153846153846,0.33333333333333337,0.35000000000000003,0.3529411764705882,0.7390000000000001
WAS,1,0.5357142857142857,0.5659898477157361,0.5746527777777778,0.25,0.3589743589743589,0.3846153846153846,0.45,0.3529411764705882,0.688
PHI,1,0.5714285714285715,0.6421319796954317,0.6649305555555557,0.10714285714285714,0.4871794871794871,0.5897435897435898,0.30000000000000004,0.3529411764705882,0.905
TOR,0,0.45238095238095244,0.4340101522842641,0.3541666666666667,0.39285714285714285,0.4871794871794871,0.4871794871794871,0.45,0.3529411764705882,0.8570000000000001
BKN,0,0.5238095238095238,0.5228426395939088,0.5642361111111112,0.5,0.3846153846153846,0.5384615384615384,0.2,0.4117647058823529,0.6920000000000001
DEN,1,0.5833333333333334,0.6091370558375637,0.6145833333333334,0.2857142857142857,0.4358974358974359,0.46153846153846156,0.30000000000000004,0.29411764705882354,0.84
ATL,0,0.47619047619047616,0.40862944162436543,0.4913194444444445,0.42857142857142855,0.3846153846153846,0.46153846153846156,0.45,0.11764705882352941,0.7140000000000001
MIA,1,0.5833333333333334,0.47715736040609147,0.6371527777777779,0.42857142857142855,0.5128205128205128,0.2564102564102564,0.35000000000000003,0.11764705882352941,0.833
DAL,0,0.27380952380952384,0.17766497461928943,0.1840277777777778,0.5,0.4358974358974359,0.17948717948717946,0.5,0.058823529411764705,0.731
HOU,0,0.5833333333333334,0.5253807106598987,0.3819444444444445,0.42857142857142855,0.8974358974358975,0.2564102564102564,0.35000000000000003,0.1764705882352941,0.826
GSW,1,0.6666666666666666,0.5279187817258886,0.5746527777777778,0.5,0.6923076923076922,0.5641025641025641,0.25,0.11764705882352941,0.85
WAS,0,0.5357142857142857,0.4492385786802031,0.42534722222222215,0.3214285714285714,0.3589743589743589,0.3589743589743589,0.35000000000000003,0.23529411764705882,0.792
PHX,0,0.38095238095238104,0.42131979695431476,0.22743055555555552,0.5357142857142857,0.3589743589743589,0.20512820512820512,0.4,0.23529411764705882,0.7859999999999999
SAC,1,0.5595238095238094,0.6421319796954317,0.4288194444444445,0.25,0.3589743589743589,0.5384615384615384,0.35000000000000003,0.4117647058823529,0.7690000000000001
MIL,1,0.6785714285714285,0.6345177664974622,0.748263888888889,0.42857142857142855,0.6410256410256411,0.3589743589743589,0.2,0.11764705882352941,0.783
NYK,0,0.45238095238095244,0.41624365482233516,0.41840277777777773,0.39285714285714285,0.3589743589743589,0.15384615384615385,0.25,0.11764705882352941,0.9520000000000001
BOS,1,0.8571428571428571,0.6192893401015231,0.6996527777777779,0.5357142857142857,0.5128205128205128,0.5641025641025641,0.2,0.29411764705882354,0.7859999999999999
LAC,0,0.41666666666666663,0.46700507614213227,0.4427083333333333,0.3214285714285714,0.23076923076923073,0.3589743589743589,0.2,0.23529411764705882,1.0
CHA,0,0.261904761904762,0.2766497461928935,0.37673611111111116,0.46428571428571425,0.46153846153846156,0.3076923076923077,0.4,0.6470588235294118,0.826
DEN,1,0.34523809523809523,0.3959390862944163,0.5746527777777778,0.42857142857142855,0.5128205128205128,0.3589743589743589,0.55,0.7647058823529411,0.8570000000000001
IND,0,0.4404761904761906,0.6269035532994924,0.6458333333333335,0.25,0.2564102564102564,0.41025641025641024,0.35000000000000003,0.3529411764705882,0.6920000000000001
ORL,0,0.5238095238095238,0.6522842639593911,0.4583333333333333,0.3571428571428571,0.33333333333333337,0.28205128205128205,0.45,0.29411764705882354,0.805
HOU,0,0.3928571428571429,0.3807106598984773,0.41840277777777773,0.46428571428571425,0.3846153846153846,0.2564102564102564,0.45,0.11764705882352941,0.7709999999999999
NOP,0,0.3690476190476192,0.47208121827411165,0.328125,0.46428571428571425,0.4358974358974359,0.2564102564102564,0.45,0.4117647058823529,0.6900000000000001
ATL,0,0.5476190476190476,0.4873096446700509,0.4045138888888889,0.46428571428571425,0.3076923076923077,0.4358974358974359,0.4,0.29411764705882354,0.8
MEM,1,0.619047619047619,0.6040609137055839,0.4583333333333333,0.5357142857142857,0.5128205128205128,0.46153846153846156,0.30000000000000004,0.4117647058823529,0.636
BKN,1,0.630952380952381,0.6243654822335027,0.6041666666666667,0.25,0.3846153846153846,0.5384615384615384,0.5,0.1764705882352941,0.813
DET,0,0.5000000000000001,0.5507614213197971,0.625,0.21428571428571427,0.3589743589743589,0.3846153846153846,0.25,0.1764705882352941,0.7590000000000001
TOR,0,0.5476190476190476,0.5126903553299493,0.5850694444444445,0.42857142857142855,0.28205128205128205,0.6153846153846153,0.35000000000000003,0.29411764705882354,0.8420000000000001
UTA,1,0.630952380952381,0.6345177664974622,0.6562500000000001,0.2857142857142857,0.4358974358974359,0.6153846153846153,0.35000000000000003,0.29411764705882354,0.929
CHI,0,0.261904761904762,0.40862944162436543,0.27777777777777773,0.17857142857142855,0.41025641025641024,0.3076923076923077,0.30000000000000004,0.29411764705882354,0.895
CLE,0,0.4285714285714285,0.42131979695431476,0.34375,0.5357142857142857,0.4358974358974359,0.4358974358974359,0.35000000000000003,0.23529411764705882,0.731
LAL,0,0.6666666666666666,0.6218274111675131,0.748263888888889,0.2857142857142857,0.5128205128205128,0.6666666666666666,0.35000000000000003,0.4117647058823529,0.826
OKC,0,0.5595238095238094,0.5253807106598987,0.4305555555555555,0.39285714285714285,0.3846153846153846,0.33333333333333337,0.30000000000000004,0.4117647058823529,0.789
DAL,1,0.8452380952380952,0.6167512690355332,0.7673611111111112,0.39285714285714285,0.6410256410256411,0.3846153846153846,0.35000000000000003,0.3529411764705882,0.81
SAS,0,0.5476190476190476,0.436548223350254,0.4201388888888889,0.2857142857142857,0.46153846153846156,0.5384615384615384,0.45,0.1764705882352941,0.708
GSW,1,0.630952380952381,0.7639593908629443,0.40625000000000006,0.46428571428571425,0.5128205128205128,0.6923076923076923,0.4,0.11764705882352941,0.833
POR,0,0.3928571428571429,0.4441624365482235,0.5243055555555557,0.2857142857142857,0.15384615384615385,0.3846153846153846,0.65,0.1764705882352941,0.68
MIN,1,0.4404761904761906,0.5812182741116754,0.40625000000000006,0.25,0.5128205128205128,0.5128205128205128,0.45,0.29411764705882354,0.8570000000000001
SAC,0,0.29761904761904756,0.40101522842639614,0.3003472222222222,0.2857142857142857,0.41025641025641024,0.3076923076923077,0.5,0.11764705882352941,0.762
MIL,0,0.5833333333333334,0.5000000000000002,0.41840277777777773,0.6071428571428571,0.28205128205128205,0.3846153846153846,0.35000000000000003,0.23529411764705882,0.792
NYK,0,0.6666666666666666,0.6751269035532996,0.4149305555555555,0.25,0.46153846153846156,0.41025641025641024,0.35000000000000003,0.23529411764705882,0.8079999999999999
DEN,1,0.5595238095238094,0.5355329949238579,0.5954861111111113,0.3571428571428571,0.4358974358974359,0.3589743589743589,0.30000000000000004,0.23529411764705882,0.813
GSW,0,0.488095238095238,0.46446700507614236,0.48784722222222227,0.3214285714285714,0.3589743589743589,0.3076923076923077,0.35000000000000003,0.1764705882352941,0.87
BOS,1,0.630952380952381,0.5786802030456855,0.41840277777777773,0.39285714285714285,0.4358974358974359,0.5128205128205128,0.4,0.4117647058823529,0.75
LAL,0,0.5000000000000001,0.5101522842639594,0.5850694444444445,0.46428571428571425,0.3589743589743589,0.33333333333333337,0.2,0.058823529411764705,0.762
MIA,1,0.5476190476190476,0.5050761421319798,0.5312500000000001,0.46428571428571425,0.6923076923076922,0.41025641025641024,0.25,0.4117647058823529,0.7709999999999999
PHI,0,0.47619047619047616,0.3781725888324874,0.5364583333333334,0.17857142857142855,0.3846153846153846,0.3076923076923077,0.55,0.23529411764705882,0.64
DAL,1,0.6547619047619048,0.6573604060913707,0.5121527777777778,0.2857142857142857,0.3589743589743589,0.4358974358974359,0.35000000000000003,0.3529411764705882,0.733
PHX,0,0.488095238095238,0.4238578680203047,0.47222222222222227,0.5,0.4358974358974359,0.4358974358974359,0.25,0.11764705882352941,0.8
BKN,1,0.5357142857142857,0.5659898477157361,0.5902777777777778,0.25,0.4871794871794871,0.28205128205128205,0.30000000000000004,0.4117647058823529,0.628
DET,0,0.4642857142857143,0.4238578680203047,0.5052083333333334,0.5714285714285714,0.5128205128205128,0.23076923076923073,0.30000000000000004,0.23529411764705882,0.7190000000000001
ORL,1,0.6428571428571429,0.6345177664974622,0.6822916666666667,0.25,0.4358974358974359,0.4871794871794871,0.55,0.29411764705882354,0.68
WAS,0,0.5476190476190476,0.5507614213197971,0.5416666666666667,0.3571428571428571,0.5384615384615384,0.41025641025641024,0.5,0.47058823529411764,0.81
ATL,0,0.47619047619047616,0.46700507614213227,0.3819444444444445,0.42857142857142855,0.3076923076923077,0.33333333333333337,0.30000000000000004,0.1764705882352941,0.8570000000000001
CHI,1,0.5357142857142857,0.45685279187817285,0.3663194444444445,0.6428571428571428,0.3589743589743589,0.3076923076923077,0.5,0.11764705882352941,0.871
HOU,0,0.5238095238095238,0.5279187817258886,0.24131944444444448,0.5357142857142857,0.33333333333333337,0.20512820512820512,0.75,0.11764705882352941,0.818
IND,1,0.5952380952380952,0.6269035532994924,0.6475694444444445,0.3571428571428571,0.4871794871794871,0.4358974358974359,0.25,0.4117647058823529,0.8570000000000001
MEM,1,0.511904761904762,0.3959390862944163,0.29513888888888884,0.2857142857142857,0.6666666666666666,0.33333333333333337,0.5,1.0,0.8440000000000001
NOP,0,0.5000000000000001,0.3959390862944163,0.44097222222222215,0.3571428571428571,0.5128205128205128,0.17948717948717946,0.6000000000000001,0.3529411764705882,0.636
MIN,0,0.3928571428571429,0.4796954314720814,0.6510416666666667,0.2857142857142857,0.2564102564102564,0.28205128205128205,0.4,0.058823529411764705,0.813
OKC,1,0.6666666666666666,0.8324873096446703,0.6822916666666667,0.10714285714285714,0.2564102564102564,0.6153846153846153,0.45,0.4117647058823529,0.813
SAS,0,0.5357142857142857,0.436548223350254,0.6736111111111113,0.46428571428571425,0.3589743589743589,0.641025641025641,0.4,0.47058823529411764,0.667
UTA,1,0.6785714285714285,0.553299492385787,0.5260416666666667,0.46428571428571425,0.6153846153846153,0.5897435897435898,0.2,0.4117647058823529,0.909
